,a_tm,h_tm,sgoals,mqij,sim_ascore,sim_hscore
Los Angeles LakersNew Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,207.5921437,-8.468456111,100,109
Los Angeles LakersSan Antonio Spurs,Los Angeles Lakers,San Antonio Spurs,202.316761,-18.69295521,92,111
Los Angeles LakersBoston Celtics,Los Angeles Lakers,Boston Celtics,209.4420681,-12.04043899,99,111
Los Angeles LakersCharlotte Hornets,Los Angeles Lakers,Charlotte Hornets,202.5326193,-10.12499862,97,107
Los Angeles LakersDenver Nuggets,Los Angeles Lakers,Denver Nuggets,213.0118522,-7.722352639,103,111
Los Angeles LakersIndiana Pacers,Los Angeles Lakers,Indiana Pacers,203.7772438,-11.03008542,97,108
Los Angeles LakersMemphis Grizzlies,Los Angeles Lakers,Memphis Grizzlies,199.5700149,-10.73147297,95,105
Los Angeles LakersMiami Heat,Los Angeles Lakers,Miami Heat,199.3679228,-10.11221389,95,105
Los Angeles LakersNew York Knicks,Los Angeles Lakers,New York Knicks,203.4841519,-5.223789119,99,104
Los Angeles LakersPhoenix Suns,Los Angeles Lakers,Phoenix Suns,212.5381346,-6.287059754,104,110
Los Angeles LakersPortland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers,210.6639465,-11.32987288,100,112
Los Angeles LakersSacramento Kings,Los Angeles Lakers,Sacramento Kings,212.7326979,-7.50416529,103,111
Los Angeles LakersToronto Raptors,Los Angeles Lakers,Toronto Raptors,206.6186615,-13.42167744,97,110
Los Angeles LakersUtah Jazz,Los Angeles Lakers,Utah Jazz,195.1857989,-12.41783299,92,105
Los Angeles LakersCleveland Cavaliers,Los Angeles Lakers,Cleveland Cavaliers,206.9935321,-15.94523652,96,112
Los Angeles LakersDallas Mavericks,Los Angeles Lakers,Dallas Mavericks,207.0253033,-10.38203824,98,109
Los Angeles LakersLos Angeles Clippers,Los Angeles Lakers,Los Angeles Clippers,209.8040185,-15.2032711,98,113
Los Angeles LakersMinnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves,209.7192284,-5.694342932,103,108
Los Angeles LakersOrlando Magic,Los Angeles Lakers,Orlando Magic,204.8301973,-6.06731162,100,106
Los Angeles LakersChicago Bulls,Los Angeles Lakers,Chicago Bulls,204.119279,-11.0487394,97,108
Los Angeles LakersMilwaukee Bucks,Los Angeles Lakers,Milwaukee Bucks,203.8411612,-8.868427372,98,107
Los Angeles LakersAtlanta Hawks,Los Angeles Lakers,Atlanta Hawks,204.5280683,-13.3528923,96,109
Los Angeles LakersDetroit Pistons,Los Angeles Lakers,Detroit Pistons,203.5122835,-10.09500591,97,107
Los Angeles LakersGolden State Warriors,Los Angeles Lakers,Golden State Warriors,217.1351818,-20.67615894,98,119
Los Angeles LakersHouston Rockets,Los Angeles Lakers,Houston Rockets,214.8081651,-12.69599707,101,114
Los Angeles LakersOklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,212.2118379,-14.11842335,100,114
Los Angeles LakersPhiladelphia 76ers,Los Angeles Lakers,Philadelphia 76ers,203.5940005,-1.913688579,101,103
Los Angeles LakersWashington Wizards,Los Angeles Lakers,Washington Wizards,207.2379979,-11.42075363,98,110
Los Angeles LakersBrooklyn Nets,Los Angeles Lakers,Brooklyn Nets,208.4404531,-4.473303693,103,107
New Orleans PelicansLos Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,207.5921437,2.864888792,106,103
New Orleans PelicansSan Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,200.6689507,-13.02628276,94,107
New Orleans PelicansBoston Celtics,New Orleans Pelicans,Boston Celtics,207.7942578,-6.373766534,101,108
New Orleans PelicansCharlotte Hornets,New Orleans Pelicans,Charlotte Hornets,200.884809,-4.458326168,99,104
New Orleans PelicansDenver Nuggets,New Orleans Pelicans,Denver Nuggets,211.3640419,-2.055680187,105,107
New Orleans PelicansIndiana Pacers,New Orleans Pelicans,Indiana Pacers,202.1294335,-5.363412969,99,104
New Orleans PelicansMemphis Grizzlies,New Orleans Pelicans,Memphis Grizzlies,197.9222046,-5.064800523,97,102
New Orleans PelicansMiami Heat,New Orleans Pelicans,Miami Heat,197.7201125,-4.445541437,97,102
New Orleans PelicansNew York Knicks,New Orleans Pelicans,New York Knicks,201.8363416,0.442883332,102,101
New Orleans PelicansPhoenix Suns,New Orleans Pelicans,Phoenix Suns,210.8903243,-0.620387303,106,107
New Orleans PelicansPortland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers,209.0161361,-5.663200428,102,108
New Orleans PelicansSacramento Kings,New Orleans Pelicans,Sacramento Kings,211.0848876,-1.837492839,105,107
New Orleans PelicansToronto Raptors,New Orleans Pelicans,Toronto Raptors,204.9708512,-7.755004992,99,107
New Orleans PelicansUtah Jazz,New Orleans Pelicans,Utah Jazz,193.5379886,-6.751160541,94,101
New Orleans PelicansCleveland Cavaliers,New Orleans Pelicans,Cleveland Cavaliers,205.3457218,-10.27856407,98,109
New Orleans PelicansDallas Mavericks,New Orleans Pelicans,Dallas Mavericks,205.377493,-4.715365788,101,105
New Orleans PelicansLos Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,208.1562082,-9.536598651,100,109
New Orleans PelicansMinnesota Timberwolves,New Orleans Pelicans,Minnesota Timberwolves,208.0714181,-0.027670481,104,104
New Orleans PelicansOrlando Magic,New Orleans Pelicans,Orlando Magic,203.182387,-0.400639168,102,102
New Orleans PelicansChicago Bulls,New Orleans Pelicans,Chicago Bulls,202.4714687,-5.38206695,99,104
New Orleans PelicansMilwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks,202.1933508,-3.201754921,100,103
New Orleans PelicansAtlanta Hawks,New Orleans Pelicans,Atlanta Hawks,202.880258,-7.686219853,98,106
New Orleans PelicansDetroit Pistons,New Orleans Pelicans,Detroit Pistons,201.8644732,-4.428333455,99,104
New Orleans PelicansGolden State Warriors,New Orleans Pelicans,Golden State Warriors,215.4873715,-15.00948649,101,116
New Orleans PelicansHouston Rockets,New Orleans Pelicans,Houston Rockets,213.1603548,-7.029324615,103,110
New Orleans PelicansOklahoma City Thunder,New Orleans Pelicans,Oklahoma City Thunder,210.5640276,-8.451750903,101,110
New Orleans PelicansPhiladelphia 76ers,New Orleans Pelicans,Philadelphia 76ers,201.9461902,3.752983873,103,99
New Orleans PelicansWashington Wizards,New Orleans Pelicans,Washington Wizards,205.5901875,-5.754081178,101,106
New Orleans PelicansBrooklyn Nets,New Orleans Pelicans,Brooklyn Nets,206.7926428,1.193368758,104,103
San Antonio SpursLos Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,202.316761,13.08938789,108,95
San Antonio SpursNew Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans,200.6689507,7.422715437,105,97
San Antonio SpursBoston Celtics,San Antonio Spurs,Boston Celtics,202.5188751,3.850732563,104,100
San Antonio SpursCharlotte Hornets,San Antonio Spurs,Charlotte Hornets,195.6094262,5.766172928,101,96
San Antonio SpursDenver Nuggets,San Antonio Spurs,Denver Nuggets,206.0886591,8.168818909,108,99
San Antonio SpursIndiana Pacers,San Antonio Spurs,Indiana Pacers,196.8540508,4.861086128,101,96
San Antonio SpursMemphis Grizzlies,San Antonio Spurs,Memphis Grizzlies,192.6468219,5.159698573,99,94
San Antonio SpursMiami Heat,San Antonio Spurs,Miami Heat,192.4447298,5.77895766,100,94
San Antonio SpursNew York Knicks,San Antonio Spurs,New York Knicks,196.5609588,10.66738243,104,93
San Antonio SpursPhoenix Suns,San Antonio Spurs,Phoenix Suns,205.6149415,9.604111794,108,98
San Antonio SpursPortland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,203.7407534,4.561298669,105,100
San Antonio SpursSacramento Kings,San Antonio Spurs,Sacramento Kings,205.8095049,8.387006258,108,99
San Antonio SpursToronto Raptors,San Antonio Spurs,Toronto Raptors,199.6954684,2.469494105,102,99
San Antonio SpursUtah Jazz,San Antonio Spurs,Utah Jazz,188.2626059,3.473338555,97,93
San Antonio SpursCleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,200.070339,-0.054064973,101,101
San Antonio SpursDallas Mavericks,San Antonio Spurs,Dallas Mavericks,200.1021103,5.509133308,103,98
San Antonio SpursLos Angeles Clippers,San Antonio Spurs,Los Angeles Clippers,202.8808255,0.687900445,102,101
San Antonio SpursMinnesota Timberwolves,San Antonio Spurs,Minnesota Timberwolves,202.7960354,10.19682862,107,97
San Antonio SpursOrlando Magic,San Antonio Spurs,Orlando Magic,197.9070042,9.823859928,105,95
San Antonio SpursChicago Bulls,San Antonio Spurs,Chicago Bulls,197.1960859,4.842432146,102,97
San Antonio SpursMilwaukee Bucks,San Antonio Spurs,Milwaukee Bucks,196.9179681,7.022744176,102,95
San Antonio SpursAtlanta Hawks,San Antonio Spurs,Atlanta Hawks,197.6048752,2.538279243,101,98
San Antonio SpursDetroit Pistons,San Antonio Spurs,Detroit Pistons,196.5890905,5.796165641,102,96
San Antonio SpursGolden State Warriors,San Antonio Spurs,Golden State Warriors,210.2119888,-4.78498739,103,108
San Antonio SpursHouston Rockets,San Antonio Spurs,Houston Rockets,207.8849721,3.195174482,106,103
San Antonio SpursOklahoma City Thunder,San Antonio Spurs,Oklahoma City Thunder,205.2886449,1.772748193,104,102
San Antonio SpursPhiladelphia 76ers,San Antonio Spurs,Philadelphia 76ers,196.6708075,13.97748297,106,92
San Antonio SpursWashington Wizards,San Antonio Spurs,Washington Wizards,200.3148048,4.470417918,103,98
San Antonio SpursBrooklyn Nets,San Antonio Spurs,Brooklyn Nets,201.5172601,11.41786785,107,95
Boston CelticsLos Angeles Lakers,Boston Celtics,Los Angeles Lakers,209.4420681,6.436871666,109,102
Boston CelticsNew Orleans Pelicans,Boston Celtics,New Orleans Pelicans,207.7942578,0.770199215,104,104
Boston CelticsSan Antonio Spurs,Boston Celtics,San Antonio Spurs,202.5188751,-9.454299882,97,107
Boston CelticsCharlotte Hornets,Boston Celtics,Charlotte Hornets,202.7347334,-0.886343294,101,102
Boston CelticsDenver Nuggets,Boston Celtics,Denver Nuggets,213.2139663,1.516302687,108,106
Boston CelticsIndiana Pacers,Boston Celtics,Indiana Pacers,203.9793579,-1.791430094,101,103
Boston CelticsMemphis Grizzlies,Boston Celtics,Memphis Grizzlies,199.772129,-1.492817649,100,101
Boston CelticsMiami Heat,Boston Celtics,Miami Heat,199.5700369,-0.873558563,100,101
Boston CelticsNew York Knicks,Boston Celtics,New York Knicks,203.686266,4.014866207,104,100
Boston CelticsPhoenix Suns,Boston Celtics,Phoenix Suns,212.7402487,2.951595571,108,106
Boston CelticsPortland Trail Blazers,Boston Celtics,Portland Trail Blazers,210.8660606,-2.091217554,105,107
Boston CelticsSacramento Kings,Boston Celtics,Sacramento Kings,212.934812,1.734490035,108,106
Boston CelticsToronto Raptors,Boston Celtics,Toronto Raptors,206.8207756,-4.183022118,102,106
Boston CelticsUtah Jazz,Boston Celtics,Utah Jazz,195.387913,-3.179177667,97,100
Boston CelticsCleveland Cavaliers,Boston Celtics,Cleveland Cavaliers,207.1956462,-6.706581195,100,107
Boston CelticsDallas Mavericks,Boston Celtics,Dallas Mavericks,207.2274174,-1.143382914,103,105
Boston CelticsLos Angeles Clippers,Boston Celtics,Los Angeles Clippers,210.0061326,-5.964615777,103,109
Boston CelticsMinnesota Timberwolves,Boston Celtics,Minnesota Timberwolves,209.9213425,3.544312394,107,103
Boston CelticsOrlando Magic,Boston Celtics,Orlando Magic,205.0323114,3.171343706,105,102
Boston CelticsChicago Bulls,Boston Celtics,Chicago Bulls,204.3213931,-1.810084076,102,103
Boston CelticsMilwaukee Bucks,Boston Celtics,Milwaukee Bucks,204.0432752,0.370227954,103,103
Boston CelticsAtlanta Hawks,Boston Celtics,Atlanta Hawks,204.7301824,-4.114236979,101,105
Boston CelticsDetroit Pistons,Boston Celtics,Detroit Pistons,203.7143976,-0.856350581,102,103
Boston CelticsGolden State Warriors,Boston Celtics,Golden State Warriors,217.3372959,-11.43750361,103,115
Boston CelticsHouston Rockets,Boston Celtics,Houston Rockets,215.0102792,-3.457341741,107,110
Boston CelticsOklahoma City Thunder,Boston Celtics,Oklahoma City Thunder,212.413952,-4.879768029,105,110
Boston CelticsPhiladelphia 76ers,Boston Celtics,Philadelphia 76ers,203.7961146,7.324966747,106,99
Boston CelticsWashington Wizards,Boston Celtics,Washington Wizards,207.4401119,-2.182098304,103,105
Boston CelticsBrooklyn Nets,Boston Celtics,Brooklyn Nets,208.6425672,4.765351633,107,102
Charlotte HornetsLos Angeles Lakers,Charlotte Hornets,Los Angeles Lakers,202.5326193,4.521431301,104,100
Charlotte HornetsNew Orleans Pelicans,Charlotte Hornets,New Orleans Pelicans,200.884809,-1.14524115,101,102
Charlotte HornetsSan Antonio Spurs,Charlotte Hornets,San Antonio Spurs,195.6094262,-11.36974025,93,104
Charlotte HornetsBoston Celtics,Charlotte Hornets,Boston Celtics,202.7347334,-4.717224025,99,104
Charlotte HornetsDenver Nuggets,Charlotte Hornets,Denver Nuggets,206.3045174,-0.399137678,104,104
Charlotte HornetsIndiana Pacers,Charlotte Hornets,Indiana Pacers,197.0699091,-3.706870459,97,101
Charlotte HornetsMemphis Grizzlies,Charlotte Hornets,Memphis Grizzlies,192.8626802,-3.408258014,95,99
Charlotte HornetsMiami Heat,Charlotte Hornets,Miami Heat,192.6605881,-2.788998928,96,99
Charlotte HornetsNew York Knicks,Charlotte Hornets,New York Knicks,196.7768172,2.099425842,100,98
Charlotte HornetsPhoenix Suns,Charlotte Hornets,Phoenix Suns,205.8307998,1.036155206,104,103
Charlotte HornetsPortland Trail Blazers,Charlotte Hornets,Portland Trail Blazers,203.9566117,-4.006657919,101,105
Charlotte HornetsSacramento Kings,Charlotte Hornets,Sacramento Kings,206.0253632,-0.18095033,103,103
Charlotte HornetsToronto Raptors,Charlotte Hornets,Toronto Raptors,199.9113267,-6.098462483,97,104
Charlotte HornetsUtah Jazz,Charlotte Hornets,Utah Jazz,188.4784642,-5.094618032,92,97
Charlotte HornetsCleveland Cavaliers,Charlotte Hornets,Cleveland Cavaliers,200.2861973,-8.62202156,96,105
Charlotte HornetsDallas Mavericks,Charlotte Hornets,Dallas Mavericks,200.3179686,-3.058823279,99,102
Charlotte HornetsLos Angeles Clippers,Charlotte Hornets,Los Angeles Clippers,203.0966838,-7.880056142,98,106
Charlotte HornetsMinnesota Timberwolves,Charlotte Hornets,Minnesota Timberwolves,203.0118937,1.628872028,103,102
Charlotte HornetsOrlando Magic,Charlotte Hornets,Orlando Magic,198.1228625,1.255903341,100,99
Charlotte HornetsChicago Bulls,Charlotte Hornets,Chicago Bulls,197.4119442,-3.725524441,98,101
Charlotte HornetsMilwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,197.1338264,-1.545212412,98,100
Charlotte HornetsAtlanta Hawks,Charlotte Hornets,Atlanta Hawks,197.8207335,-6.029677344,96,102
Charlotte HornetsDetroit Pistons,Charlotte Hornets,Detroit Pistons,196.8049488,-2.771790946,97,100
Charlotte HornetsGolden State Warriors,Charlotte Hornets,Golden State Warriors,210.4278471,-13.35294398,99,113
Charlotte HornetsHouston Rockets,Charlotte Hornets,Houston Rockets,208.1008304,-5.372782106,102,107
Charlotte HornetsOklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,205.5045032,-6.795208394,100,107
Charlotte HornetsPhiladelphia 76ers,Charlotte Hornets,Philadelphia 76ers,196.8866658,5.409526382,102,96
Charlotte HornetsWashington Wizards,Charlotte Hornets,Washington Wizards,200.5306631,-4.097538669,99,103
Charlotte HornetsBrooklyn Nets,Charlotte Hornets,Brooklyn Nets,201.7331184,2.849911267,103,100
Denver NuggetsLos Angeles Lakers,Denver Nuggets,Los Angeles Lakers,213.0118522,2.11878532,108,106
Denver NuggetsNew Orleans Pelicans,Denver Nuggets,New Orleans Pelicans,211.3640419,-3.547887132,104,108
Denver NuggetsSan Antonio Spurs,Denver Nuggets,San Antonio Spurs,206.0886591,-13.77238623,96,110
Denver NuggetsBoston Celtics,Denver Nuggets,Boston Celtics,213.2139663,-7.119870006,103,111
Denver NuggetsCharlotte Hornets,Denver Nuggets,Charlotte Hornets,206.3045174,-5.204429641,101,106
Denver NuggetsIndiana Pacers,Denver Nuggets,Indiana Pacers,207.549142,-6.109516441,101,108
Denver NuggetsMemphis Grizzlies,Denver Nuggets,Memphis Grizzlies,203.3419131,-5.810903995,99,105
Denver NuggetsMiami Heat,Denver Nuggets,Miami Heat,203.139821,-5.191644909,100,105
Denver NuggetsNew York Knicks,Denver Nuggets,New York Knicks,207.2560501,-0.30322014,104,104
Denver NuggetsPhoenix Suns,Denver Nuggets,Phoenix Suns,216.3100328,-1.366490775,108,109
Denver NuggetsPortland Trail Blazers,Denver Nuggets,Portland Trail Blazers,214.4358446,-6.4093039,105,111
Denver NuggetsSacramento Kings,Denver Nuggets,Sacramento Kings,216.5045961,-2.583596311,107,110
Denver NuggetsToronto Raptors,Denver Nuggets,Toronto Raptors,210.3905596,-8.501108464,101,110
Denver NuggetsUtah Jazz,Denver Nuggets,Utah Jazz,198.9576971,-7.497264014,96,104
Denver NuggetsCleveland Cavaliers,Denver Nuggets,Cleveland Cavaliers,210.7654302,-11.02466754,101,112
Denver NuggetsDallas Mavericks,Denver Nuggets,Dallas Mavericks,210.7972015,-5.46146926,104,109
Denver NuggetsLos Angeles Clippers,Denver Nuggets,Los Angeles Clippers,213.5759167,-10.28270212,102,112
Denver NuggetsMinnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves,213.4911266,-0.773773953,107,108
Denver NuggetsOrlando Magic,Denver Nuggets,Orlando Magic,208.6020955,-1.146742641,104,105
Denver NuggetsChicago Bulls,Denver Nuggets,Chicago Bulls,207.8911772,-6.128170423,101,107
Denver NuggetsMilwaukee Bucks,Denver Nuggets,Milwaukee Bucks,207.6130593,-3.947858393,102,106
Denver NuggetsAtlanta Hawks,Denver Nuggets,Atlanta Hawks,208.2999664,-8.432323325,100,109
Denver NuggetsDetroit Pistons,Denver Nuggets,Detroit Pistons,207.2841817,-5.174436927,102,107
Denver NuggetsGolden State Warriors,Denver Nuggets,Golden State Warriors,220.90708,-15.75558996,103,119
Denver NuggetsHouston Rockets,Denver Nuggets,Houston Rockets,218.5800633,-7.775428087,106,114
Denver NuggetsOklahoma City Thunder,Denver Nuggets,Oklahoma City Thunder,215.9837361,-9.197854375,104,114
Denver NuggetsPhiladelphia 76ers,Denver Nuggets,Philadelphia 76ers,207.3658987,3.0068804,106,103
Denver NuggetsWashington Wizards,Denver Nuggets,Washington Wizards,211.009896,-6.500184651,103,109
Denver NuggetsBrooklyn Nets,Denver Nuggets,Brooklyn Nets,212.2123513,0.447265286,107,107
Indiana PacersLos Angeles Lakers,Indiana Pacers,Los Angeles Lakers,203.7772438,5.426518101,105,100
Indiana PacersNew Orleans Pelicans,Indiana Pacers,New Orleans Pelicans,202.1294335,-0.24015435,101,102
Indiana PacersSan Antonio Spurs,Indiana Pacers,San Antonio Spurs,196.8540508,-10.46465345,94,104
Indiana PacersBoston Celtics,Indiana Pacers,Boston Celtics,203.9793579,-3.812137225,100,104
Indiana PacersCharlotte Hornets,Indiana Pacers,Charlotte Hornets,197.0699091,-1.896696859,98,100
Indiana PacersDenver Nuggets,Indiana Pacers,Denver Nuggets,207.549142,0.505949122,105,104
Indiana PacersMemphis Grizzlies,Indiana Pacers,Memphis Grizzlies,194.1073047,-2.503171214,96,99
Indiana PacersMiami Heat,Indiana Pacers,Miami Heat,193.9052126,-1.883912128,97,98
Indiana PacersNew York Knicks,Indiana Pacers,New York Knicks,198.0214417,3.004512642,101,98
Indiana PacersPhoenix Suns,Indiana Pacers,Phoenix Suns,207.0754244,1.941242006,105,103
Indiana PacersPortland Trail Blazers,Indiana Pacers,Portland Trail Blazers,205.2012362,-3.101571119,102,105
Indiana PacersSacramento Kings,Indiana Pacers,Sacramento Kings,207.2699877,0.72413647,104,104
Indiana PacersToronto Raptors,Indiana Pacers,Toronto Raptors,201.1559513,-5.193375683,98,104
Indiana PacersUtah Jazz,Indiana Pacers,Utah Jazz,189.7230887,-4.189531232,93,98
Indiana PacersCleveland Cavaliers,Indiana Pacers,Cleveland Cavaliers,201.5308219,-7.71693476,97,105
Indiana PacersDallas Mavericks,Indiana Pacers,Dallas Mavericks,201.5625931,-2.153736479,100,102
Indiana PacersLos Angeles Clippers,Indiana Pacers,Los Angeles Clippers,204.3413083,-6.974969342,99,106
Indiana PacersMinnesota Timberwolves,Indiana Pacers,Minnesota Timberwolves,204.2565182,2.533958828,104,101
Indiana PacersOrlando Magic,Indiana Pacers,Orlando Magic,199.3674871,2.160990141,101,99
Indiana PacersChicago Bulls,Indiana Pacers,Chicago Bulls,198.6565688,-2.820437641,99,102
Indiana PacersMilwaukee Bucks,Indiana Pacers,Milwaukee Bucks,198.3784509,-0.640125612,99,100
Indiana PacersAtlanta Hawks,Indiana Pacers,Atlanta Hawks,199.0653581,-5.124590544,97,102
Indiana PacersDetroit Pistons,Indiana Pacers,Detroit Pistons,198.0495733,-1.866704146,99,100
Indiana PacersGolden State Warriors,Indiana Pacers,Golden State Warriors,211.6724716,-12.44785718,100,113
Indiana PacersHouston Rockets,Indiana Pacers,Houston Rockets,209.3454549,-4.467695306,103,108
Indiana PacersOklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder,206.7491277,-5.890121594,101,107
Indiana PacersPhiladelphia 76ers,Indiana Pacers,Philadelphia 76ers,198.1312903,6.314613182,103,96
Indiana PacersWashington Wizards,Indiana Pacers,Washington Wizards,201.7752876,-3.192451869,100,103
Indiana PacersBrooklyn Nets,Indiana Pacers,Brooklyn Nets,202.9777429,3.754998068,104,100
Memphis GrizzliesLos Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers,199.5700149,5.127905656,103,98
Memphis GrizzliesNew Orleans Pelicans,Memphis Grizzlies,New Orleans Pelicans,197.9222046,-0.538766796,100,100
Memphis GrizzliesSan Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,192.6468219,-10.76326589,91,102
Memphis GrizzliesBoston Celtics,Memphis Grizzlies,Boston Celtics,199.772129,-4.11074967,98,102
Memphis GrizzliesCharlotte Hornets,Memphis Grizzlies,Charlotte Hornets,192.8626802,-2.195309305,96,98
Memphis GrizzliesDenver Nuggets,Memphis Grizzlies,Denver Nuggets,203.3419131,0.207336677,102,102
Memphis GrizzliesIndiana Pacers,Memphis Grizzlies,Indiana Pacers,194.1073047,-3.100396105,96,99
Memphis GrizzliesMiami Heat,Memphis Grizzlies,Miami Heat,189.6979837,-2.182524573,94,96
Memphis GrizzliesNew York Knicks,Memphis Grizzlies,New York Knicks,193.8142128,2.705900196,99,96
Memphis GrizzliesPhoenix Suns,Memphis Grizzlies,Phoenix Suns,202.8681955,1.642629561,103,101
Memphis GrizzliesPortland Trail Blazers,Memphis Grizzlies,Portland Trail Blazers,200.9940074,-3.400183564,99,102
Memphis GrizzliesSacramento Kings,Memphis Grizzlies,Sacramento Kings,203.0627588,0.425524025,102,102
Memphis GrizzliesToronto Raptors,Memphis Grizzlies,Toronto Raptors,196.9487224,-5.491988128,96,102
